指标_1,指标_2,指标_3,指标_4,指标_5,指标_6,指标_7,指标_8
-1.401213921747799,-0.6904361145405296,-0.5601450075743819,-0.5377962039643515,1.1087441856526195,-0.8774043713115136,-0.4251314954851444,-0.2548997067079346
-1.0807644717996425,0.4265354670896349,-0.42442168364277516,-0.3880910628616805,-0.22124513432810558,3.2934900048744544,0.37275780774027373,-0.02888580983812052
-0.12803577626247506,0.15405826555084534,-0.5765187182750557,0.5995010847701283,-0.7713398926791105,-0.07171938671088728,-0.6384469146585653,0.5340918803714463
1.2645272921192543,-0.3599191121735945,-0.9984792755502578,0.05441289817175897,-0.7326263875278279,0.013269598074035936,0.039914678801437474,-0.12168257764721621
0.5740719901901182,-0.17800941817797172,-0.16332557976846854,0.7242350098566653,1.8808462159322665,0.5502513785012978,-1.0220612948156191,-0.6286179576424813
-0.8921675681045477,-0.1994745489953513,0.08293442153393216,0.5789111195632874,0.5420536878041206,0.23329391443066924,-2.664236096544134,0.17887525631020387
1.025033488997486,0.3201831269595001,-0.6384573336619765,-1.2444435049408877,-1.2645243713538346,0.8334458633938244,0.8944909096612734,0.8563836109456187
0.5594924219255752,0.8380247205080696,-0.8815039658873864,-0.1101649366131512,-1.131952036705915,0.6547851208023029,-0.12650244845601114,0.23953565360826995
0.7544846318925982,-0.837213381424696,1.3286955836079093,-0.935414871231716,-0.6520369194886022,0.6400458433546851,0.2720078077377492,-0.7465308919454388
-0.34840482158478314,-1.131520028294549,-1.2979183229852267,0.9024152782889302,0.2600243801780093,-0.5031244233147035,0.5612169356251437,1.6043231128393056
-0.8828119871365956,1.3800688545060207,-0.9713656100917439,1.1559117651156974,0.30948278809291485,-0.900514651166967,-0.4982090398507499,0.6148166056135325
0.18249337061647358,0.13606371587372568,-1.4442364127772098,-1.279733977295543,0.5534882738873457,0.01908199930564739,0.6176431584445972,-1.3842325968360105
0.8996225289906742,-0.840350259464413,-1.742927146557675,-0.4108663551888557,-1.400947811901169,0.46828320182022887,1.603884365055757,-1.0874567771225803
0.34411660021666285,0.5018268813282539,0.08064311027955018,-1.3891462924068216,-0.6728085065722841,-2.3376960515089937,0.28479282370754205,-1.1452708799653073
0.689707385068364,0.8546565653347827,-0.03484009684608748,-2.6936046639697984,-0.7185382037081242,-2.160715954426581,-0.02019414507646047,-1.7759840002317846
