指标_1,指标_2,指标_3,指标_4,指标_5,指标_6,指标_7,指标_8
-0.2708043117561666,0.6855499755785992,-0.0646810665034207,-0.16692874697187918,0.0006414003094732105,0.5207904687326188,-0.34028069492718177,1.2666551992444999
1.919433115778775,-0.007287138510208026,0.5395779987413656,-0.12474304968729066,0.7592720644838904,1.6485720959225028,0.6812266377270831,0.21191620469785757
-0.038640793245019484,-1.2389194962591856,0.3794437408103242,-0.09452987801409034,2.057062812746269,-2.1173444259194767,0.3444875262681718,-0.6884166168071817
0.6620587902837987,-0.3060760417293323,-0.6545225792516766,0.5903059683704888,-0.747215465725738,-1.7898757859730503,-0.5542327482497238,-1.968615907584875
0.4168157809288541,0.1626918166216246,-0.14169057178867442,0.0428097456156689,1.1831253340178056,0.8410766492055163,1.2256825732233803,0.5606627544034417
-0.24097728061941245,1.2459401945548194,-1.9997732388383802,2.184570545350195,1.5375630605838733,-0.13986185207376087,0.29794766062158745,-1.7493194453863135
-0.2746393058351707,1.192367852088499,-2.007330275901922,0.8685737402780163,-1.1431170258050924,1.014201444379748,-0.5757597631174587,0.25366856627203505
2.0153283141236567,-0.8992406130891613,0.6327838028931309,-0.6810169366229141,-0.6110798727328008,-0.8692212677640304,0.08554546853739904,-0.6291995492043079
-0.8948426172669326,-0.17105656949074194,0.9815916377101792,0.08283297983351716,-0.003146317917753861,-0.6359589459593247,0.5159864455718861,-1.5782268693620547
-1.4372463408093807,1.8139766455363457,0.6863491228723447,-1.039978486755717,-1.5147386750390814,-0.09280355813264705,-0.3426666727842743,-1.5863949869176817
0.7330457715351443,-0.7636216996019664,-0.5064116851488426,0.4368120199730963,1.407192199058314,1.412215822487876,0.42590405908698675,0.39434508686390624
-0.6605757157322549,2.6379489134638288,0.43704449038624416,-0.1754390631851961,-0.7206320965078943,-0.036072941576304494,-0.8149225719077042,-0.6268270787985869
0.30188713478656354,1.6039796762779637,-1.4365963369048371,-0.2621754435146371,1.549214798558244,0.7883665133093595,0.6192130431427334,0.554070735170238
0.7196249648262902,-0.16482213980516694,-0.930536132297317,0.45723858558424474,-2.4377883666832667,0.5462562323988651,1.351651727765373,1.1928129085351091
0.9336558594637585,-1.1439098886261474,-0.2300334051326407,-0.8590548824317484,0.12010068542254454,0.652479011652728,-0.5550433849244556,-0.6481086519018437
