指标_1,指标_2,指标_3,指标_4,指标_5,指标_6,指标_7,指标_8
-0.024726174544073404,0.937252123717296,0.34396105043970776,-1.8753764821804684,0.5399604838599272,0.484492196135943,0.1762847325227258,1.6351783945121854
0.46588274991809636,2.039722196389886,1.0217101156402542,-0.08088755330767337,0.9309436137168866,-0.23718047625432498,1.043255907453452,1.465698337576771
0.9590852224261577,1.3987779590840317,0.47676249010450156,-0.9569099413341132,0.8278544071966119,-0.7803864676119916,1.3903107964772508,-0.06478343848535713
-0.46294165559860306,-0.9044154815484615,-0.3712618972276579,-1.5031815127450783,0.4657123737025825,0.35040236213228104,0.559595938521864,-0.20359319860388422
-1.0538590991104204,0.422864831513042,0.4899764926575909,-0.9212315340575751,1.3769400915242138,-0.7713945786233279,0.7648815460722318,-1.3804252839894542
0.4199136855809423,-0.6823761045952093,0.8219063269938751,1.3131588833490546,0.222687758619083,-0.026821720698449562,-0.4918145910854164,1.50284476640005
-1.7809324039179122,1.136584585376748,0.2975107179495563,-0.282202615573513,-0.3264371623440043,2.923058679833386,1.6056454643847444,0.8053650123476348
-0.9944282625326046,-0.04886216049946431,0.0437875212167483,-1.5612179585420654,1.0438348113551452,2.2618632531844196,0.6794464455456659,-0.08087328373045836
0.9958136781791176,-0.14055918094535116,-1.3681643930393903,2.0558033624183514,0.15195657691128792,-0.5624124593391675,0.8311176827900437,-1.2253822365568476
-1.6869439468230092,-0.16817219602165942,0.34141739318189157,1.6321410192037944,-0.586100871391079,-0.09659598231530633,0.9268968515124064,0.4165415776792657
1.172021897482257,-1.5963643730817771,-0.9741743859098989,0.05541297518944857,-0.5270313045323738,0.5930780939434959,-0.5134957574331124,1.2189571792151872
0.8367782468684649,-0.2238882061131212,-0.7212095354573944,0.5344571402832903,0.2980188556311059,-0.32566313753209514,-0.6394394303312355,0.5039098387008133
-2.219798358759948,0.3109699729006294,-1.1387295651731133,-0.3364448313801915,-0.45922714970745304,0.980837730624991,0.0990165087303566,-2.5325160442146704
0.09576615632173958,0.1665575494478709,-0.19669642361690326,-1.4331031452426903,0.4874271910655285,-0.2780617194190478,-0.9050954177797687,-1.4418937268150214
-0.014038637403872298,-0.142320935447219,0.006291516146335886,0.2124038708106876,0.6335514191035845,-0.2541360828259839,0.9919643774935846,-0.228902470645367
