指标_1,指标_2,指标_3,指标_4,指标_5,指标_6,指标_7,指标_8
1.8423833406594667,-0.06819278408276047,0.13712812064789018,0.776337883142112,-0.19251423637314397,1.8580239044270055,-0.35871833390409547,1.6954796854268206
1.0329346980059406,0.5280960990242407,0.9642746987876978,1.3630690723721903,0.7297434554572951,1.1689916949804258,-0.020743454961187797,0.5600962895248653
1.4278765045710993,-1.812253307350228,0.016340624623667664,-0.4952058171806276,-0.05645175884725883,-0.9939127132414072,-0.1905982511260541,-1.156401210195825
0.5454999912769448,-0.8411330203639032,-0.4330851915679524,-0.16948296738377536,-0.6560135217349626,-0.6949134052308771,0.6557898885874652,-0.3822410778045248
1.7051949806563143,0.3729582050883906,1.1736284266009076,-1.1635185106065273,-0.010153266295496963,-0.9127782264950391,-0.44390536478577025,-0.675162814649343
-0.35544276888958676,-0.05727091190855589,-2.525044367891798,1.113175051131219,-0.8893781650145136,1.7302617774220252,0.8482502898293673,-0.15572033853564488
0.986296669605043,-0.7990244749186807,-1.1122315706633976,0.673708774995964,0.4351114761262237,0.40957700450461193,-1.6152307289421874,0.08194115252059543
1.3731496946121506,1.181965034013135,-1.2424058899065096,0.15024559260119558,-0.5841148541893075,0.7729797522555308,0.28328556537502636,0.19539187987790352
0.5222724216604776,-0.3819051994485936,0.6796252173542924,0.3835448606818583,-1.7768598875892623,1.4760965508449408,-0.22878675200406912,-0.1601292783858108
-0.5647996721908257,-1.124192965163559,-1.3695123821742796,1.2437754436258774,-0.2548565096594692,-1.0860525389351658,-0.16233253049375568,-0.09785485298246034
2.6347926442443685,-1.0499664648087197,0.08344188082309228,-0.32754875724128607,1.3229472153446662,0.9823524524972282,0.5006481032190709,1.0079883901050244
-1.8049797217571528,-2.2168352159438713,-0.4152065888983266,0.49673935527246355,1.4099773050302893,0.1308605355719697,-2.0338176343559162,-0.3032038455529285
-0.8886989345723688,-0.4252362179849765,-0.7023253384820207,-1.068589025047167,-0.8367576672470757,0.47465061277480813,0.2959432456265094,0.32567544462103026
0.05218995996309461,-0.6152403195210662,-1.487936945033424,0.04450715362826111,-0.38035916778299556,0.352855956168399,-1.8190600388729568,1.6783746527372883
1.3422714345556468,-0.8143897788970825,-1.6525655272422213,-1.012093496246424,1.0422779509282274,-0.3351954450537881,-0.6229974881009301,0.26627075904991393
