指标_1,指标_2,指标_3,指标_4,指标_5,指标_6,指标_7,指标_8
-0.0027670258784526997,-0.8037471178670789,-1.5354825393420903,0.149156274236243,1.3285192513170723,-0.4797134846100268,-0.459872185175588,-0.11719130839047658
-1.0664638665003459,-1.4748618157793816,0.30338862992519716,1.668485990521136,-0.2135377126723472,-1.0954493524118591,-2.3994621901278355,-0.8287977135652232
-1.2012145875166198,0.487749986341194,0.9340336822204374,0.8041840690546952,0.36774238101122986,-1.2313890159827892,-1.8279629755437992,0.05380025343911486
-0.6126662920657342,1.0215820105725046,0.5385155066520567,-0.9056869741038418,0.10509136039015912,-1.805543348737031,-0.6049381684155134,0.20980181410491774
1.3759166030207495,-0.5869400071031099,-0.7513137351213655,0.2605662102682395,-0.4318584910090471,0.6374994694144455,0.6669438036936949,0.07946705109535239
0.8114622753649164,-0.22188844475754527,0.42474965292838074,-0.6844906908658175,0.9651516031474815,-2.042302158272617,1.1297898460785345,0.4720543298876768
-0.8522068952720416,0.7377579416848997,0.06571548653789405,-0.8322867233093292,0.198915184419854,0.7289264154641699,0.03999592061480292,-0.843218745230771
-0.17163861205537057,0.6162909814240886,0.9302728453229059,0.3457711668744515,-0.8852203984592,-1.5491654188071893,-0.047998035731139366,-1.0068745745523944
-0.9739227467224445,0.878406639324281,1.656588922111398,1.1896373271754004,0.2845089617189624,0.993955249168291,-0.37671480170525456,0.9876431762111664
-0.5027716046596102,0.38185962831181713,-0.8659843192756175,-0.3599531186141668,0.42386038928066316,-0.4331407672226099,-0.016398908945957115,-1.8553279526908917
-1.6501902843722,-0.4627886844283477,1.5369064461488449,-0.4746537702019161,-0.7772635194155436,-1.1075137448677235,0.16032741878921586,0.2626517206905435
0.06116516249901815,0.1987682897226068,-1.6786444652170003,-1.3857731833823024,0.3033041236478097,-0.6546096967885117,-0.05270209665079211,-0.054276415849193245
-0.6773096494125797,0.7008444157844527,-0.10284524249003438,0.03702650927710161,1.5792859156967947,0.12505170779829364,0.18037209070132737,-0.31198236816674846
0.06939044260512794,-0.21198376688977769,-0.3554881905626492,0.38196474815050885,1.20401421507779,-1.168370758106725,-0.30339090750724396,-0.13811259850886198
0.3712786310432929,1.2045280742730147,0.7357535529887864,0.07737204698518016,0.5452887258551811,0.8021469456051898,-0.27451827940513085,-0.3681995240562436
