指标_1,指标_2,指标_3,指标_4,指标_5,指标_6,指标_7,指标_8
-0.27798451405479163,0.38859846155570926,0.0418870435644603,0.9179492248463049,1.5684128715588683,1.5876408922481529,0.8154480303829621,1.3024480447388505
0.3646001545705471,1.9044697992920951,-1.5431020209791528,1.072999294892339,0.7331865619603405,1.2684221856928763,0.8608292436184729,-0.42458769861357293
-0.3454632493615176,0.6375394727543194,0.28726190219942127,-0.8546005944041783,-1.3001901157167586,0.5238137612174526,0.41910967686563655,-1.535220139395212
-0.6006378966375735,-2.480196050957944,-0.4214413829477088,-0.7626963533162714,-0.2526877679836045,0.7790795553271579,0.5981430946707933,-0.13640252355165375
0.8333926722070307,-0.23044245643694117,2.0696580335786523,1.1041641573641927,-0.3277966226003352,0.9111603444179183,0.5226350461891626,-0.36459710401914786
1.3231118259209544,0.9045651313374952,0.6271551626977592,0.6677882379183425,1.351471751896198,0.8254685351580678,-0.12362103263240952,0.9708743409118864
-0.7337345363423443,0.9392327698569807,-0.1295637612965209,1.1119957773728966,1.5484224770391182,-1.2246264424596434,0.03436406496430201,-0.5606297839034455
0.7021994414214507,0.6301267050896301,0.2452507000571443,-1.7201734332455934,0.8503794858291741,0.26702946413760775,-0.2513511215406645,-0.5610497227057656
-0.9469131603108032,-1.6987471923818294,0.6238814951190037,-0.17998186157751683,-1.2529954095969364,-0.14213489767808712,0.06517690125548643,0.08601139703650185
-0.6510918741178724,1.9776371901901975,0.3058791838397101,0.9732495446788071,0.32046759147380754,-0.6153155091295919,0.6045285501622111,-0.28925860772624323
-0.34080307918333014,0.40415785764964235,0.8884521781433314,-2.0070765398031822,-1.1757694848370555,-1.2026493240351865,-0.9137269770130887,-0.001081041972556668
0.516948459950935,0.33251525864860254,-2.055438411518159,0.563130982352418,-0.5321660697999068,0.43874742248022625,-0.4223007148245374,-0.89559847242628
-0.6625069109342359,-1.417728733701888,0.42817493986322847,0.1778742634561232,-1.0273808446093364,0.6258911851943068,0.4487245230249882,1.1275636536808062
0.5326730244695015,0.8925040968249781,0.26979470254723015,-1.2597574568184529,-0.2076746976182615,1.3382922339931915,0.3285734283931888,0.3330465688235298
1.729349658238822,0.6771326578626483,-1.1467661978263537,0.4749089937790545,-2.412639486407995,0.04867159895136513,-1.100491785123167,0.9700528918920316
