指标_1,指标_2,指标_3,指标_4,指标_5,指标_6,指标_7,指标_8
0.5143829793983178,-1.5792884494041615,2.0670225662831267,-0.5708786366545199,0.2705236696457547,-1.9813740308307264,0.10192638686599739,-0.8620504644411913
-0.1506635889187714,-0.8805207507026014,-0.2764589451753373,-0.17291155161381216,0.5363078174392071,-0.6116488214991799,-1.1046413193624922,-0.20397581635257714
-0.987163095488161,-1.506787748750276,-0.294577067421785,0.40328861156589646,0.48897023008029955,-0.647931226845043,-0.6426485433059551,-1.0927651234517575
0.8618843374766569,0.34104131064658466,0.7515431522523046,1.2985099251823085,0.19108589082933244,-0.7595197899002974,-0.5271998075496631,-0.3079485205446973
0.38438541504575113,-0.07837294321854185,-0.45949959525587347,0.11114985210628939,-0.7327362181457912,0.9089530033351384,-0.2735197096150613,0.24835139236896592
0.3842602495686257,-0.83114864925506,1.016467217793985,-0.23755014145073555,0.21242769408091322,0.7401871580432268,1.031055183074991,1.6037171779584778
-0.47077358642347306,-0.4509709365083552,0.8259403184443085,-1.8370461765795605,1.296651533531638,0.7166110108267072,1.5990313224058372,1.85599861013845
-1.537687874613362,1.3338726120044386,1.293679752450236,1.1955232525833632,0.16187638877020794,0.09108500472071952,1.1738735775795826,-0.4441603605867367
2.2947296440054523,0.021075838296574036,1.0735183471014085,-1.0999400716327579,-0.5053550996067725,-0.817568433265595,-0.227896357681622,-0.08843754639742966
1.0398325315394492,-1.431488098490565,0.685487476209807,-0.3137516680753312,-0.2204791006056725,0.23468549609870962,0.4835037897391346,0.8143768900294998
-0.5393696594858279,-0.6907982551171727,0.21267832731992806,-0.20065323600497723,1.6417019916736642,2.557509787406683,-1.3355500704276464,-0.5881911674929944
0.2479592451246486,-1.0690375788422675,-2.122046692968245,-0.6650653282427932,-0.46574218807395434,0.7472155401061719,-0.7895763198195587,2.588660270343162
3.327057954825321,0.020877131724024806,0.7649030383703459,-0.44294548271866974,-0.09992648006688348,0.42136215106777275,-1.375683553867385,1.1992136472671753
0.5949940809215178,-0.30805790096739927,-0.8007250893683812,0.8901966480403855,-0.8101214720738588,-0.2770951536518167,-1.8117582026179224,0.9239882754318915
-0.6533514080108438,1.257450213498617,0.18429882674406617,-2.055888934846707,0.5796199881850579,-0.10712713635118684,0.5496186808286041,-0.3217473230469141
